link,listed,address,price,bedrooms,bathrooms,area (m2),latitude,longitude
https://www.realestate.co.nz/42714915/residential/sale/14-ava-street-petone,2 weeks ago,"14 Ava Street, Petone",Deadline Sale,2.0,1.0,372.0,,
https://www.realestate.co.nz/42714886/residential/sale/35-saddleback-grove-karori,2 weeks ago,"35 Saddleback Grove, Karori",Tender,4.0,3.0,167.0,,
https://www.realestate.co.nz/42714853/residential/sale/62-greendale-drive-otaihanga,2 weeks ago,"62 Greendale Drive, Otaihanga",Deadline Sale,4.0,2.0,12500.0,,
https://www.realestate.co.nz/42714820/residential/sale/71-horoeka-street-stokes-valley,2 weeks ago,"71 Horoeka Street, Stokes Valley",Deadline Sale,4.0,3.0,1029.0,,
https://www.realestate.co.nz/42714806/residential/sale/24-91-ruapehu-street-paraparaumu,2 weeks ago,"24/91 Ruapehu Street, Paraparaumu",Tender,4.0,2.0,,,
https://www.realestate.co.nz/42714779/residential/sale/54-clifford-road-johnsonville,2 weeks ago,"54 Clifford Road, Johnsonville",Auction,3.0,2.0,582.0,,
https://www.realestate.co.nz/42714751/residential/sale/34-bankot-crescent-ngaio,2 weeks ago,"34 Bankot Crescent, Ngaio",Auction,2.0,1.0,427.0,,
https://www.realestate.co.nz/42714734/residential/sale/23-main-road-titahi-bay,2 weeks ago,"23 Main Road, Titahi Bay",Deadline Sale,2.0,1.0,,,
https://www.realestate.co.nz/42714728/residential/sale/14-petrel-lane-whitby,2 weeks ago,"14 Petrel Lane, Whitby",Auction,3.0,3.0,959.0,,
https://www.realestate.co.nz/42714712/residential/sale/117-makara-road-karori,2 weeks ago,"117 Makara Road, Karori",Tender,3.0,1.0,429.0,,
https://www.realestate.co.nz/42714706/residential/sale/95-ayton-drive-whitby,2 weeks ago,"95 Ayton Drive, Whitby",Auction,4.0,3.0,776.0,,
https://www.realestate.co.nz/42714652/residential/sale/20-exploration-way-whitby,2 weeks ago,"20 Exploration Way, Whitby",Auction,5.0,3.0,1129.0,,
https://www.realestate.co.nz/42714649/residential/sale/1a-arawa-street-raumati-beach,2 weeks ago,"1A Arawa Street, RAUMATI BEACH",Deadline Sale,2.0,1.0,461.0,,
https://www.realestate.co.nz/42714623/residential/sale/51-bengal-street-khandallah,2 weeks ago,"51 Bengal Street, Khandallah",Deadline Sale,4.0,2.0,743.0,,
https://www.realestate.co.nz/42714616/residential/sale/1-45-airlie-road-plimmerton,2 weeks ago,"1/45 Airlie Road, Plimmerton",Deadline Sale,2.0,1.0,,,
https://www.realestate.co.nz/42714610/residential/sale/40-albatross-close-whitby,2 weeks ago,"40 Albatross Close, Whitby","Offers Over $1,049,000",3.0,2.0,313.0,,
https://www.realestate.co.nz/42714485/residential/sale/7a-doon-grove-papakowhai,2 weeks ago,"7A Doon Grove, Papakowhai",Auction,3.0,2.0,422.0,,
https://www.realestate.co.nz/42714480/residential/sale/73-sea-vista-drive-pukerua-bay,2 weeks ago,"73 Sea Vista Drive, Pukerua Bay",Deadline Sale,3.0,1.0,520.0,,
https://www.realestate.co.nz/42714473/residential/sale/158-naenae-road-naenae,2 weeks ago,"158 Naenae Road, Naenae","Buyer Enquiry Over $599,000",4.0,1.0,606.0,,
https://www.realestate.co.nz/42714426/residential/sale/16-piper-way-newlands,2 weeks ago,"16 Piper Way, Newlands","Buyer Enquiry Over $1,149,000",3.0,2.0,2775.0,,
https://www.realestate.co.nz/42714368/residential/sale/30-buick-street-petone,2 weeks ago,"30 Buick Street, Petone","Asking Price $1,130,000",5.0,2.0,412.0,,
https://www.realestate.co.nz/42714343/residential/sale/9-chapman-street-johnsonville,2 weeks ago,"9 Chapman Street, Johnsonville",Tender,4.0,1.0,784.0,,
https://www.realestate.co.nz/42714328/residential/sale/5-whio-place-waikanae,2 weeks ago,"5 Whio Place, Waikanae",Tender,,,662.0,,
https://www.realestate.co.nz/42714274/residential/sale/5-langdale-avenue-paraparaumu,2 weeks ago,"5 Langdale Avenue, Paraparaumu",Tender,3.0,3.0,,,
https://www.realestate.co.nz/42714244/residential/sale/31-bluewater-place-paraparaumu,2 weeks ago,"31 Bluewater Place, Paraparaumu",Auction,4.0,3.0,538.0,,
https://www.realestate.co.nz/42714239/residential/sale/175-weggery-drive-waikanae-beach,2 weeks ago,"175 Weggery Drive, Waikanae Beach",Deadline Sale,3.0,2.0,609.0,,
https://www.realestate.co.nz/42714222/residential/sale/22b-gloucester-street-wilton,2 weeks ago,"22B Gloucester Street, Wilton",Auction,2.0,1.0,221.0,,
https://www.realestate.co.nz/42714193/residential/sale/46-huia-street-waikanae,2 weeks ago,"46 Huia Street, Waikanae",Tender,5.0,1.0,1610.0,,
https://www.realestate.co.nz/42714188/residential/sale/58-totara-street-wainuiomata,2 weeks ago,"58 Totara Street, Wainuiomata",Tender,4.0,1.0,730.0,,
https://www.realestate.co.nz/42714186/residential/sale/91-hair-street-wainuiomata,2 weeks ago,"91 Hair Street, Wainuiomata",Tender,4.0,2.0,1012.0,,
https://www.realestate.co.nz/42714164/residential/sale/28l-bidwill-street-mount-cook,2 weeks ago,"28L Bidwill Street, Mount Cook",Tender,2.0,1.0,,,
https://www.realestate.co.nz/42714149/residential/sale/31-shackle-lane-whitby,2 weeks ago,"31 Shackle Lane, Whitby",Auction,3.0,3.0,869.0,,
https://www.realestate.co.nz/42714133/residential/sale/16-delhi-crescent-khandallah,2 weeks ago,"16 Delhi Crescent, Khandallah",Tender,4.0,2.0,392.0,,
https://www.realestate.co.nz/42714109/residential/sale/30-seddon-street-waikanae,2 weeks ago,"30 Seddon Street, Waikanae","Buyer Enquiry Over $825,000",3.0,1.0,466.0,,
https://www.realestate.co.nz/42714092/residential/sale/1-voyager-way-whitby,2 weeks ago,"1 Voyager Way, Whitby",Deadline Sale,5.0,3.0,632.0,,
https://www.realestate.co.nz/42714056/residential/sale/91-northland-road-northland,2 weeks ago,"91 Northland Road, Northland",Auction,3.0,1.0,285.0,,
https://www.realestate.co.nz/42714053/residential/sale/20a-denver-grove-totara-park,2 weeks ago,"20a Denver Grove, Totara Park",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42714048/residential/sale/30b-chatsworth-road-silverstream,2 weeks ago,"30B Chatsworth Road, Silverstream",Auction,4.0,3.0,1250.0,,
https://www.realestate.co.nz/42714040/residential/sale/2-panorama-drive-paraparaumu,2 weeks ago,"2 Panorama Drive, PARAPARAUMU",Deadline Sale,3.0,2.0,929.0,,
https://www.realestate.co.nz/42714026/residential/sale/5-udy-street-petone,2 weeks ago,"5 Udy Street, Petone",Deadline Sale,2.0,1.0,470.0,,
https://www.realestate.co.nz/42714010/residential/sale/50-cunliffe-street-johnsonville,2 weeks ago,"50 Cunliffe Street, Johnsonville",Auction,4.0,2.0,612.0,,
https://www.realestate.co.nz/42714002/residential/sale/16-rewarewa-way-timberlea,2 weeks ago,"16 Rewarewa Way, Timberlea","Enquiries Over $349,000",,,670.0,,
https://www.realestate.co.nz/42713999/residential/sale/86-normandale-road-normandale,2 weeks ago,"86 Normandale Road, Normandale",Tender,3.0,2.0,644.0,,
https://www.realestate.co.nz/42713997/residential/sale/106-warspite-avenue-cannons-creek,2 weeks ago,"106 Warspite Avenue, Cannons Creek",Deadline Sale,4.0,1.0,653.0,,
https://www.realestate.co.nz/42713982/residential/sale/17-doug-jensen-street-trentham,2 weeks ago,"17 Doug Jensen Street, Trentham",Tender,2.0,1.0,120.0,,
https://www.realestate.co.nz/42713959/residential/sale/5-kim-street-wainuiomata,2 weeks ago,"5 Kim Street, Wainuiomata","Buyer Enquiry Over $580,000",3.0,1.0,893.0,,
https://www.realestate.co.nz/42713944/residential/sale/72a-burgess-road-johnsonville,2 weeks ago,"72A Burgess Road, Johnsonville",Auction,4.0,2.0,619.0,,
https://www.realestate.co.nz/42713925/residential/sale/15-fleet-street-naenae,2 weeks ago,"15 Fleet Street, Naenae",Negotiation,3.0,1.0,,,
https://www.realestate.co.nz/42713910/residential/sale/18-mccarthy-grove-clouston-park,2 weeks ago,"18 McCarthy Grove, Clouston Park","Buyer Enquiry Over $849,000",5.0,4.0,786.0,,
https://www.realestate.co.nz/42713922/residential/sale/3b-chancellor-way-crofton-downs,2 weeks ago,"3B Chancellor Way, Crofton Downs",Auction,2.0,1.0,,,
https://www.realestate.co.nz/42713864/residential/sale/31-st-ives-drive-camborne,2 weeks ago,"31 St Ives Drive, Camborne",Deadline Sale,3.0,2.0,501.0,,
https://www.realestate.co.nz/42713857/residential/sale/129-makara-road-karori,2 weeks ago,"129 Makara Road, Karori",Tender,4.0,3.0,1385.0,,
https://www.realestate.co.nz/42713796/residential/sale/50-sunshine-avenue-karori,2 weeks ago,"50 Sunshine Avenue, Karori",Tender,4.0,1.0,1070.0,,
https://www.realestate.co.nz/42713743/residential/sale/51-logie-street-stokes-valley,2 weeks ago,"51 Logie Street, Stokes Valley",Negotiation,3.0,1.0,589.0,,
https://www.realestate.co.nz/42713729/residential/sale/464-hutt-road-alicetown,2 weeks ago,"464 Hutt Road, Alicetown",Tender,3.0,3.0,506.0,,
https://www.realestate.co.nz/42713672/residential/sale/96-hair-street-wainuiomata,2 weeks ago,"96 Hair Street, Wainuiomata",Negotiation,3.0,1.0,809.0,,
https://www.realestate.co.nz/42713665/residential/sale/22a-huia-street-waikanae,2 weeks ago,"22A Huia Street, Waikanae",Negotiation,4.0,2.0,627.0,,
https://www.realestate.co.nz/42713663/residential/sale/20-heretaunga-street-petone,2 weeks ago,"20 Heretaunga Street, Petone",Deadline Sale,3.0,1.0,382.0,,
https://www.realestate.co.nz/42713510/residential/sale/39-murray-street-wallaceville,2 weeks ago,"39 Murray Street, Wallaceville","Offers Over $559,000",2.0,1.0,86.0,,
https://www.realestate.co.nz/42713480/residential/sale/615b-fergusson-drive-trentham,2 weeks ago,"615B Fergusson Drive, Trentham","Buyer Enquiry Over $629,000",3.0,1.0,610.0,,
https://www.realestate.co.nz/42713455/residential/sale/62b-akatarawa-road-akatarawa,2 weeks ago,"62B Akatarawa Road, Akatarawa","Enquiries Over $779,000",3.0,3.0,245.0,,
https://www.realestate.co.nz/42713445/residential/sale/317a-te-moana-road-waikanae,2 weeks ago,"317a Te Moana Road, Waikanae","Enquiries Over $795,000",3.0,2.0,,,
https://www.realestate.co.nz/42713423/residential/sale/w706-160-victoria-street-te-aro,2 weeks ago,"W706/160 Victoria Street, Te Aro","Buyer Enquiry Over $500,000",1.0,1.0,,,
https://www.realestate.co.nz/42713388/residential/sale/5-saunders-close-whitby,2 weeks ago,"5 Saunders Close, Whitby","Buyer Enquiry Over $880,000",4.0,3.0,514.0,,
https://www.realestate.co.nz/42713306/residential/sale/314-315-35-abel-smith-street-te-aro,2 weeks ago,"314 & 315/35 Abel Smith Street, Te Aro","Buyer Enquiry Over $215,000",1.0,1.0,,,
https://www.realestate.co.nz/42713236/residential/sale/195a-oxford-terrace-avalon,2 weeks ago,"195A Oxford Terrace, Avalon","Offers Over $859,000",3.0,2.0,300.0,,
https://www.realestate.co.nz/42713216/residential/sale/12d-bertelsen-court-otaki,2 weeks ago,"12D Bertelsen Court, Otaki","Offers Over $700,000",2.0,2.0,641.0,,
https://www.realestate.co.nz/42713204/residential/sale/59-wise-street-wainuiomata,2 weeks ago,"59 Wise Street, Wainuiomata",Negotiation,3.0,1.0,673.0,,
https://www.realestate.co.nz/42713133/residential/sale/16-hugh-duncan-street-haywards,2 weeks ago,"16 Hugh Duncan Street, Haywards",Deadline Sale,3.0,1.0,,,
https://www.realestate.co.nz/42713125/residential/sale/12a-frankmoore-ave-johnsonville,2 weeks ago,"12a Frankmoore Ave, Johnsonville",Tender,2.0,1.0,137.0,,
https://www.realestate.co.nz/42713107/residential/sale/4-richard-street-belmont,2 weeks ago,"4 Richard Street, Belmont",Deadline Sale,3.0,2.0,521.0,,
https://www.realestate.co.nz/42713102/residential/sale/15-ken-douglas-drive-aotea,2 weeks ago,"15 Ken Douglas Drive, Aotea",Auction,4.0,2.0,579.0,,
https://www.realestate.co.nz/42713099/residential/sale/67-tilbury-street-fairfield,2 weeks ago,"67 Tilbury Street, Fairfield",Tender,3.0,1.0,582.0,,
https://www.realestate.co.nz/42713052/residential/sale/6-62-moxham-avenue-hataitai,2 weeks ago,"6/62 Moxham Avenue, Hataitai",Deadline Sale,1.0,1.0,,,
https://www.realestate.co.nz/42713032/residential/sale/6-robertson-road-paekakariki,2 weeks ago,"6 Robertson Road, PAEKAKARIKI","Enquiries Over $799,000",3.0,2.0,594.0,,
https://www.realestate.co.nz/42712931/residential/sale/20-te-manuao-road-otaki,2 weeks ago,"20 Te Manuao Road, Otaki","Offers Over $560,000",2.0,1.0,722.0,,
https://www.realestate.co.nz/42712757/residential/sale/1-46a-hine-road-wainuiomata,2 weeks ago,"1/46a Hine Road, Wainuiomata",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42712735/residential/sale/5-ruth-grove-karori,2 weeks ago,"5 Ruth Grove, Karori","Offers Over $795,000",3.0,1.0,413.0,,
https://www.realestate.co.nz/42712707/residential/sale/9-branscombe-street-johnsonville,2 weeks ago,"9 Branscombe Street, Johnsonville",Negotiation,3.0,1.0,417.0,,
https://www.realestate.co.nz/42712648/residential/sale/5-9-broderick-road-johnsonville,2 weeks ago,"5/9 Broderick Road, Johnsonville",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42712633/residential/sale/114-newlands-road-newlands,2 weeks ago,"114 Newlands Road, Newlands",Negotiation,3.0,1.0,554.0,,
https://www.realestate.co.nz/42712630/residential/sale/30-pukerua-beach-road-pukerua-bay,2 weeks ago,"30 Pukerua Beach Road, Pukerua Bay",Negotiation,4.0,2.0,556.0,,
https://www.realestate.co.nz/42712605/residential/sale/1-25-nelson-street-petone,2 weeks ago,"1/25 Nelson Street, Petone",Tender,2.0,1.0,,,
https://www.realestate.co.nz/42712587/residential/sale/16-palliser-road-roseneath,2 weeks ago,"16 Palliser Road, Roseneath",Negotiation,3.0,2.0,290.0,,
https://www.realestate.co.nz/42712485/residential/sale/42-prospect-terrace-johnsonville,2 weeks ago,"42 Prospect Terrace, Johnsonville","Buyer Enquiry Over $730,000",3.0,1.0,653.0,,
https://www.realestate.co.nz/42712452/residential/sale/153-john-burke-drive-aotea,2 weeks ago,"153 John Burke Drive, Aotea",Deadline Sale,3.0,3.0,577.0,,
https://www.realestate.co.nz/42712450/residential/sale/3d-19-cottleville-terrace-thorndon,2 weeks ago,"3D/19 Cottleville Terrace, Thorndon",Deadline Sale,2.0,1.0,,,
https://www.realestate.co.nz/42712359/residential/sale/851-makara-road-makara,2 weeks ago,"851 Makara Road, Makara","Buyer Enquiry Over $225,000",,,4452.0,,
https://www.realestate.co.nz/42712358/residential/sale/37a-the-esplanade-raumati-south,2 weeks ago,"37A The Esplanade, Raumati South","Buyer Enquiry Over $645,000",3.0,1.0,,,
https://www.realestate.co.nz/42712290/residential/sale/46a-awatea-avenue-paraparaumu,2 weeks ago,"46a Awatea Avenue, Paraparaumu",Negotiation,3.0,2.0,461.0,,
https://www.realestate.co.nz/42712274/residential/sale/2-haast-close-kelson,2 weeks ago,"2 Haast Close, Kelson",Negotiation,3.0,1.0,529.0,,
https://www.realestate.co.nz/42712207/residential/sale/158-seddon-street-naenae,2 weeks ago,"158 Seddon Street, Naenae","Enquiries Over $399,000",,,3360.0,,
https://www.realestate.co.nz/42712202/residential/sale/60-brentwood-street-trentham,2 weeks ago,"60 Brentwood Street, Trentham","Buyer Enquiry Over $949,000",5.0,2.0,842.0,,
https://www.realestate.co.nz/42712172/residential/sale/29b-farmer-crescent-taita,2 weeks ago,"29B Farmer Crescent, Taita","Offers Over $799,000",3.0,1.0,288.0,,
https://www.realestate.co.nz/42712089/residential/sale/442-jackson-street-petone,3 weeks ago,"442 Jackson Street, Petone",Deadline Sale,3.0,1.0,372.0,,
https://www.realestate.co.nz/42712075/residential/sale/2-10-box-hill-khandallah,3 weeks ago,"2/10 Box Hill, Khandallah","Asking Price $817,000",2.0,1.0,,,
https://www.realestate.co.nz/42712019/residential/sale/64-cambrian-street-churton-park,3 weeks ago,"64 Cambrian Street, Churton Park",Deadline Sale,3.0,1.0,651.0,,
https://www.realestate.co.nz/42712017/residential/sale/117a-winara-ave-waikanae,3 weeks ago,"117a Winara Ave, Waikanae",Tender,2.0,1.0,436.0,,
https://www.realestate.co.nz/42712005/residential/sale/1-21-tarras-grove-kelson,3 weeks ago,"1/21 Tarras Grove, Kelson",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42711973/residential/sale/17-ashington-road-silverstream,3 weeks ago,"17 Ashington Road, Silverstream",Negotiation,3.0,2.0,514.0,,
https://www.realestate.co.nz/42711920/residential/sale/22a-phillip-street-johnsonville,3 weeks ago,"22A Phillip Street, Johnsonville",Negotiation,3.0,1.0,621.0,,
https://www.realestate.co.nz/42711919/residential/sale/12-fraser-colman-grove-wainuiomata,3 weeks ago,"12 Fraser Colman Grove, Wainuiomata",Negotiation,4.0,3.0,450.0,,
https://www.realestate.co.nz/42711811/residential/sale/58-hautana-street-woburn,3 weeks ago,"58 Hautana Street, Woburn",Tender,3.0,3.0,450.0,,
https://www.realestate.co.nz/42711799/residential/sale/2-manly-street-paraparaumu-beach,3 weeks ago,"2 Manly Street, Paraparaumu Beach",Negotiation,3.0,1.0,792.0,,
https://www.realestate.co.nz/42711794/residential/sale/57-moeraki-road-maoribank,3 weeks ago,"57 Moeraki Road, Maoribank",Deadline Sale,4.0,2.0,840.0,,
https://www.realestate.co.nz/42711745/residential/sale/21-4-dr-taylor-terrace-johnsonville,3 weeks ago,"21/4 Dr Taylor Terrace, Johnsonville",Deadline Sale,2.0,1.0,,,
https://www.realestate.co.nz/42711712/residential/sale/5-12-vallance-street-kilbirnie,3 weeks ago,"5/12 Vallance Street, Kilbirnie","Buyer Enquiry Over $595,000",2.0,1.0,,,
https://www.realestate.co.nz/42711629/residential/sale/49-norana-road-timberlea,3 weeks ago,"49 Norana Road, Timberlea","Asking Price $699,000",4.0,2.0,646.0,,
https://www.realestate.co.nz/42711601/residential/sale/39-dungarvan-road-newlands,3 weeks ago,"39 Dungarvan Road, Newlands","Offers Over $1,695,000",4.0,2.0,10061.0,,
https://www.realestate.co.nz/42711599/residential/sale/89-winara-avenue-waikanae,3 weeks ago,"89 Winara Avenue, Waikanae",Auction,1.0,1.0,,,
https://www.realestate.co.nz/42711560/residential/sale/18-mercury-way-whitby,3 weeks ago,"18 Mercury Way, WHITBY",Deadline Sale,4.0,3.0,560.0,,
https://www.realestate.co.nz/42711548/residential/sale/118-breaker-bay-road-breaker-bay,3 weeks ago,"118 Breaker Bay Road, Breaker Bay",Deadline Sale,3.0,2.0,951.0,,
https://www.realestate.co.nz/42711538/residential/sale/alanbrooke-rise-karori,3 weeks ago,"Alanbrooke Rise, Karori","Offers Over $1,195,000",3.0,2.0,,,
https://www.realestate.co.nz/42711525/residential/sale/13b-berkeley-road-wainuiomata,3 weeks ago,"13B Berkeley Road, Wainuiomata","Buyer Enquiry Over $565,000",4.0,1.0,,,
https://www.realestate.co.nz/42711524/residential/sale/27a-hukatai-street-elsdon,3 weeks ago,"27A Hukatai Street, Elsdon",Negotiation,3.0,1.0,461.0,,
https://www.realestate.co.nz/42711457/residential/sale/6-fallowfield-avenue-mount-victoria,3 weeks ago,"6 Fallowfield Avenue, Mount Victoria",Negotiation,4.0,2.0,,,
https://www.realestate.co.nz/42711086/residential/sale/89-kingsley-street-stokes-valley,3 weeks ago,"89 Kingsley Street, Stokes Valley",Negotiation,3.0,1.0,505.0,,
https://www.realestate.co.nz/42711062/residential/sale/2-24-mason-street-moera,3 weeks ago,"2/24 Mason Street, Moera","Buyer Enquiry Over $529,000",2.0,1.0,,,
https://www.realestate.co.nz/42710977/residential/sale/13-scott-avenue-otaki-beach,3 weeks ago,"13 Scott Avenue, Otaki Beach",Negotiation,5.0,3.0,638.0,,
https://www.realestate.co.nz/42710789/residential/sale/22-meremere-street-wainuiomata,3 weeks ago,"22 Meremere Street, Wainuiomata","Enquiries Over $890,000",5.0,3.0,511.0,,
https://www.realestate.co.nz/42710765/residential/sale/38-mckillop-street-wainuiomata,3 weeks ago,"38 McKillop Street, Wainuiomata",Negotiation,4.0,1.0,110.0,,
https://www.realestate.co.nz/42710757/residential/sale/73-kaitangata-crescent-kelson,3 weeks ago,"73 Kaitangata Crescent, Kelson","Asking Price $1,475,000",4.0,3.0,32400.0,,
https://www.realestate.co.nz/42710584/residential/sale/261-te-moana-road-waikanae,3 weeks ago,"261 Te Moana Road, Waikanae","Offers Over $859,000",4.0,2.0,800.0,,
